video_name,frame_idx,prompt_type,caption
Go forward,123,blank,"The man in the video is making a series of hand gestures, which could be interpreted as sign language. He appears to be communicating with someone or something off-camera."
Go forward,123,determine,The pedestrian is making a stop gesture.
Go forward,123,body,"The pedestrian is standing in front of a white wall, wearing a black shirt. He has his arms outstretched to the sides and is moving them back and forth in a waving motion. His body is upright and he appears to be walking or gliding through the air. The man's movements are fluid and rhythmic, suggesting that he may be performing some sort of dance or exercise routine."
Go forward,123,context,The pedestrian is making a gesture with their hands.
Go forward,123,objective,The pedestrian is making a stop gesture.
Go forward,131,blank,"The video shows a man wearing glasses and a black shirt, who is standing in front of a white wall. He appears to be making various hand gestures with his hands, which could indicate that he is communicating or expressing himself in some way. The man's facial expressions are not visible in the video, so it is difficult to determine his emotional state or intentions. However, based on his body language, it seems like he is engaged in some sort of activity or conversation. Overall, the video provides a brief glimpse into this man's movements and actions, but without additional context or information, it is challenging to draw any further conclusions about what is happening."
Go forward,131,determine,The pedestrian is making a gesture with both hands.
Go forward,131,body,"The pedestrian is standing in front of a white wall, wearing a black shirt. He has his arms outstretched to the sides and is moving them back and forth in a waving motion. His body is upright and he appears to be walking or gliding through the air. The movement of his arms suggests that he may be trying to communicate or express something."
Go forward,131,context,The pedestrian is making a gesture with their hands.
Go forward,131,objective,The pedestrian is making a stop gesture.
Go forward,139,blank,"The video shows a man wearing glasses who is standing in front of a white wall. He appears to be making various hand gestures, which could indicate that he is giving a presentation or speech. The man's clothing is not described in the captions, but his glasses suggest that he may have vision problems or wear them as a fashion statement. The white wall behind him provides a simple and uncluttered background, allowing the viewer to focus on the man and his actions. Overall, the video seems to capture a moment of communication or expression, with the man using his hands to convey his message."
Go forward,139,determine,The pedestrian is making a gesture with both hands.
Go forward,139,body,"The pedestrian is standing in front of a white wall, wearing a black shirt. He has his arms outstretched to the sides and is moving them back and forth in a waving motion. His body is upright and he appears to be walking on an invisible path. The man's movements are fluid and rhythmic, suggesting that he may be performing some kind of dance or exercise routine."
Go forward,139,context,The pedestrian is making a gesture with their hands.
Go forward,139,objective,"The pedestrian is making a gesture with their hands, possibly indicating a stop or caution."
Go forward,147,blank,"The video shows a man wearing glasses and a black shirt standing in front of a white wall. He is seen moving his hands around, possibly doing some sort of hand movements or gestures. The man appears to be alone in the room and there are no other objects visible in the frame."
Go forward,147,determine,The pedestrian is making a hand gesture.
Go forward,147,body,"The pedestrian is standing in front of a white wall, wearing a black shirt. He has his arms outstretched to the sides and is moving them back and forth in a waving motion. His body is upright and he appears to be walking on an invisible path. The movement of his arms suggests that he may be trying to communicate or express something."
Go forward,147,context,The pedestrian is making a stop gesture.
Go forward,147,objective,"The pedestrian is making a ""stop"" gesture."
Go forward,155,blank,"The video shows a man wearing a black shirt standing in front of a white wall. He is seen making various hand gestures, including raising his hands up and out to the side, moving them in front of him, and extending one arm out while keeping the other close to his body. At times, he also moves his head in sync with his hand movements."
Go forward,155,determine,The pedestrian is making a gesture with his hand.
Go forward,155,body,"The pedestrian is standing in front of a white wall, wearing a black shirt. He has his hands outstretched to the sides and moves them back and forth in a waving motion. His body is slightly leaning forward as if he is trying to communicate or attract attention. The movement of his hands suggests that he might be giving directions or signaling someone."
Go forward,155,context,The pedestrian is making a stop gesture.
Go forward,155,objective,"The pedestrian is making a ""stop"" gesture."
Go forward,163,blank,"The image shows a man standing in front of a white wall. He is wearing a black shirt and glasses, and he has his hands outstretched to the sides. The man appears to be in a relaxed posture, with his arms extended as if he is demonstrating something or simply posing for the photo. There are no other objects or people in the image, and the focus is solely on the man and his interaction with the camera."
Go forward,163,determine,The pedestrian is making a gesture with his hand.
Go forward,163,body,"The pedestrian, a man wearing glasses and a black shirt, is walking down the street with his arms at his sides. He appears to be in motion, moving forward while maintaining a steady posture. His arms are relaxed and positioned naturally by his body, suggesting that he is comfortable and confident as he walks. The man's consistent position throughout the video indicates a smooth and uninterrupted movement, likely indicative of a casual stroll or commute."
Go forward,163,context,The pedestrian is making a shooing gesture.
Go forward,163,objective,The pedestrian is making a stop gesture.
Go forward,171,blank,"The image depicts a man standing in front of a white wall. He is dressed in a black shirt and pants, giving him a monochromatic appearance against the stark background. His gaze is directed off to the side, suggesting that his attention is focused on something or someone outside of the frame. The man's stance is relaxed, with his hands casually tucked into his pockets. His head is slightly tilted downwards, adding a contemplative quality to his expression. The simplicity of the scene allows for an emphasis on the subject, drawing attention to his attire and posture."
Go forward,171,determine,The pedestrian is making a hand gesture while walking.
Go forward,171,body,"The pedestrian, a man wearing glasses and a black shirt, is walking down the street with his hands tucked into his pockets. He appears to be in a relaxed state as he moves along, maintaining a steady pace. His body posture suggests that he is comfortable and confident while navigating the urban environment. The man's attire and demeanor give off an impression of casualness and ease as he goes about his day."
Go forward,171,context,The pedestrian is making a shooing gesture.
Go forward,171,objective,The pedestrian is making a gesture with their hand.
